canonical_agent_id,original_agent_id,employee_code,agent_name,vendor_id,team,status,confidence,resolution_reason
AGT0000095,AGT0000095,EMP01031,Rahul Verma,VND0000004,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000456,AGT0000456,EMP01032,Neha Singh,VND0000003,T2,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000153,AGT0000153,EMP01033,Rahul Verma,VND0000009,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000730,AGT0000730,EMP01034,Aarav Sharma,VND0000003,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000957,AGT0000957,EMP01035,Aarav Sharma,VND0000004,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000666,AGT0000666,EMP01036,Rahul Verma,VND0000014,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000538,AGT0000538,EMP01037,Amit Kumar,VND0000012,T3,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000208,AGT0000208,EMP01038,Amit Kumar,VND0000006,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000015,AGT0000015,EMP01039,Vikram Shah,VND0000011,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000576,AGT0000576,EMP01040,Rohan Patel,VND0000005,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000054,AGT0000054,EMP01041,Neha Singh,VND0000014,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000178,AGT0000178,EMP01042,Amit Kumar,VND0000001,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000890,AGT0000890,EMP01043,Amit Kumar,VND0000003,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000715,AGT0000715,EMP01044,Priya Mehta,VND0000001,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000073,AGT0000073,EMP01045,Sneha Das,VND0000010,T3,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000740,AGT0000740,EMP01046,Aarav Sharma,VND0000003,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000454,AGT0000454,EMP01047,Aarav Sharma,VND0000009,T3,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000305,AGT0000305,EMP01048,Sneha Das,VND0000007,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000390,AGT0000390,EMP01049,Priya Mehta,VND0000015,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000128,AGT0000128,EMP01050,Rohan Patel,VND0000009,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000633,AGT0000633,EMP01051,Priya Mehta,VND0000013,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000358,AGT0000358,EMP01052,Neha Singh,VND0000010,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000991,AGT0000991,EMP01053,Priya Mehta,VND0000015,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000799,AGT0000799,EMP01054,Aarav Sharma,VND0000004,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000118,AGT0000118,EMP01055,Neha Singh,VND0000006,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000456,AGT0000456,EMP01056,Amit Kumar,VND0000001,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000476,AGT0000476,EMP01057,Vikram Shah,VND0000015,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000604,AGT0000604,EMP01058,Sneha Das,VND0000011,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000714,AGT0000714,EMP01059,Amit Kumar,VND0000010,T2,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000887,AGT0000887,EMP01060,Amit Kumar,VND0000002,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000695,AGT0000695,EMP01061,Rohan Patel,VND0000003,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000752,AGT0000752,EMP01062,Ananya Rao,VND0000006,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000837,AGT0000837,EMP01063,Vikram Shah,VND0000002,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000867,AGT0000867,EMP01064,Amit Kumar,VND0000014,T3,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000829,AGT0000829,EMP01065,Vikram Shah,VND0000010,T2,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000188,AGT0000188,EMP01066,Priya Mehta,VND0000001,T2,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000624,AGT0000624,EMP01067,Rohan Patel,VND0000009,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000254,AGT0000254,EMP01068,Neha Singh,VND0000001,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000034,AGT0000034,EMP01069,Rohan Patel,VND0000003,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000733,AGT0000733,EMP01070,Priya Mehta,VND0000009,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000474,AGT0000474,EMP01071,Priya Mehta,VND0000005,T3,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000254,AGT0000254,EMP01072,Sneha Das,VND0000010,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000458,AGT0000458,EMP01073,Ananya Rao,VND0000012,T1,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000900,AGT0000900,EMP01074,Rohan Patel,VND0000013,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000531,AGT0000531,EMP01075,Amit Kumar,VND0000013,T3,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000427,AGT0000427,EMP01076,Amit Kumar,VND0000006,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000842,AGT0000842,EMP01077,Ananya Rao,VND0000010,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000808,AGT0000808,EMP01078,Pooja Nair,VND0000004,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000594,AGT0000594,EMP01079,Sneha Das,VND0000011,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000630,AGT0000630,EMP01080,Amit Kumar,VND0000009,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000847,AGT0000847,EMP01081,Vikram Shah,VND0000006,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000800,AGT0000800,EMP01082,Pooja Nair,VND0000006,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000056,AGT0000056,EMP01083,Ananya Rao,VND0000014,DIGITAL,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000541,AGT0000541,EMP01084,Priya Mehta,VND0000001,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000273,AGT0000273,EMP01085,Ananya Rao,VND0000006,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000051,AGT0000051,EMP01086,Priya Mehta,VND0000014,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000379,AGT0000379,EMP01087,Sneha Das,VND0000005,T1,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000784,AGT0000784,EMP01088,Priya Mehta,VND0000010,DIGITAL,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000142,AGT0000142,EMP01089,Rohan Patel,VND0000010,T3,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000377,AGT0000377,EMP01090,Rohan Patel,VND0000011,T2,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000986,AGT0000986,EMP01091,Pooja Nair,VND0000013,T3,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000325,AGT0000325,EMP01092,Aarav Sharma,VND0000015,FIELD,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000657,AGT0000657,EMP01093,Pooja Nair,VND0000006,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000935,AGT0000935,EMP01094,Pooja Nair,VND0000010,T2,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000281,AGT0000281,EMP01095,Pooja Nair,VND0000007,FIELD,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000871,AGT0000871,EMP01096,Ananya Rao,VND0000002,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
AGT0000306,AGT0000306,EMP01097,Ananya Rao,VND0000006,DIGITAL,INACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000216,AGT0000216,EMP01098,Priya Mehta,VND0000011,T1,ACTIVE,0.95,Deterministic employee_code & latest timestamp match
AGT0000278,AGT0000278,EMP01099,Sneha Das,VND0000003,T2,SUSPENDED,0.95,Deterministic employee_code & latest timestamp match
